Month,State,Deaths
2022-06-01,Oklahoma,105.0
2022-06-01,Oregon,103.0
2022-06-01,Pennsylvania,431.0
2022-06-01,Rhode Island,36.0
2022-06-01,South Carolina,193.0
2022-06-01,South Dakota,13.8
2022-06-01,Tennessee,286.0
2022-06-01,Texas,485.0
2022-06-01,Utah,43.0
2022-06-01,Vermont,21.0
2022-06-01,Virginia,210.0
2022-06-01,Washington,206.0
2022-06-01,West Virginia,103.0
2022-06-01,Wisconsin,156.0
2022-06-01,Wyoming,10.0
2022-07-01,Alabama,153.0
2022-07-01,Alaska,23.0
2022-07-01,Arizona,378.0
2022-07-01,Arkansas,60.0
2022-07-01,California,994.0
2022-07-01,Colorado,153.0
2022-07-01,Connecticut,130.0
2022-07-01,Delaware,41.0
2022-07-01,District of Columbia,39.0
2022-07-01,Florida,691.0
2022-07-01,Georgia,230.0
2022-07-01,Hawaii,30.0
2022-07-01,Idaho,33.0
2022-07-01,Illinois,291.0
2022-07-01,Indiana,265.0
2022-07-01,Iowa,35.0
2022-07-01,Kansas,74.0
2022-07-01,Kentucky,207.0
2022-07-01,Louisiana,194.0
2022-07-01,Maine,69.0
2022-07-01,Maryland,205.0
2022-07-01,Massachusetts,239.0
2022-07-01,Michigan,262.0
2022-07-01,Minnesota,113.0
2022-07-01,Mississippi,57.0
2022-07-01,Missouri,189.0
2022-07-01,Montana,18.0
2022-07-01,Nebraska,19.0
2022-07-01,Nevada,111.0
2022-07-01,New Hampshire,43.0
2022-07-01,New Jersey,234.0
2022-07-01,New Mexico,93.0
2022-07-01,New York,584.0
2022-07-01,North Carolina,320.0
2022-07-01,North Dakota,14.0
2022-07-01,Ohio,463.0
2022-07-01,Oklahoma,105.0
2022-07-01,Oregon,109.0
2022-07-01,Pennsylvania,458.0
2022-07-01,Rhode Island,21.0
2022-07-01,South Carolina,211.0
2022-07-01,South Dakota,15.2
2022-07-01,Tennessee,344.0
2022-07-01,Texas,545.0
2022-07-01,Utah,50.0
2022-07-01,Vermont,35.0
2022-07-01,Virginia,212.0
2022-07-01,Washington,236.0
2022-07-01,West Virginia,130.0
2022-07-01,Wisconsin,153.0
2022-07-01,Wyoming,10.0
2022-08-01,Alabama,133.0
2022-08-01,Alaska,20.0
2022-08-01,Arizona,240.0
2022-08-01,Arkansas,59.0
2022-08-01,California,995.0
2022-08-01,Colorado,154.0
2022-08-01,Connecticut,117.0
2022-08-01,Delaware,42.0
2022-08-01,District of Columbia,46.0
2022-08-01,Florida,650.0
2022-08-01,Georgia,231.0
2022-08-01,Hawaii,24.0
2022-08-01,Idaho,36.0
2022-08-01,Illinois,325.0
2022-08-01,Indiana,233.0
2022-08-01,Iowa,44.0
2022-08-01,Kansas,67.0
2022-08-01,Kentucky,192.0
2022-08-01,Louisiana,185.0
2022-08-01,Maine,70.0
2022-08-01,Maryland,193.0
2022-08-01,Massachusetts,219.0
2022-08-01,Michigan,245.0
2022-08-01,Minnesota,122.0
2022-08-01,Mississippi,61.0
2022-08-01,Missouri,192.0
2022-08-01,Montana,18.0
2022-08-01,Nebraska,18.0
2022-08-01,Nevada,77.0
2022-08-01,New Hampshire,33.0
2022-08-01,New Jersey,264.0
2022-08-01,New Mexico,79.0
2022-08-01,New York,550.0
2022-08-01,North Carolina,383.0
2022-08-01,North Dakota,12.0
2022-08-01,Ohio,453.0
2022-08-01,Oklahoma,102.0
2022-08-01,Oregon,116.0
2022-08-01,Pennsylvania,461.0
2022-08-01,Rhode Island,29.0
2022-08-01,South Carolina,199.0
2022-08-01,South Dakota,16.6
2022-08-01,Tennessee,289.0
2022-08-01,Texas,496.0
2022-08-01,Utah,58.0
2022-08-01,Vermont,24.0
2022-08-01,Virginia,232.0
2022-08-01,Washington,261.0
2022-08-01,West Virginia,113.0
2022-08-01,Wisconsin,148.0
2022-08-01,Wyoming,10.0
2022-09-01,Alabama,120.0
2022-09-01,Alaska,20.0
2022-09-01,Arizona,231.0
2022-09-01,Arkansas,36.0
2022-09-01,California,1020.0
2022-09-01,Colorado,150.0
2022-09-01,Connecticut,131.0
2022-09-01,Delaware,46.0
2022-09-01,District of Columbia,37.0
2022-09-01,Florida,612.0
2022-09-01,Georgia,229.0
2022-09-01,Hawaii,32.0
2022-09-01,Idaho,35.0
2022-09-01,Illinois,320.0
2022-09-01,Indiana,215.0
2022-09-01,Iowa,29.0
2022-09-01,Kansas,62.0
2022-09-01,Kentucky,162.0
2022-09-01,Louisiana,192.0
2022-09-01,Maine,57.0
2022-09-01,Maryland,196.0
2022-09-01,Massachusetts,212.0
2022-09-01,Michigan,232.0
2022-09-01,Minnesota,108.0
2022-09-01,Mississippi,67.0
2022-09-01,Missouri,191.0
2022-09-01,Montana,14.0
2022-09-01,Nebraska,13.0
2022-09-01,Nevada,120.0
2022-09-01,New Hampshire,41.0
2022-09-01,New Jersey,252.0
2022-09-01,New Mexico,82.0
2022-09-01,New York,519.0
2022-09-01,North Carolina,370.0
2022-09-01,North Dakota,12.0
2022-09-01,Ohio,412.0
2022-09-01,Oklahoma,108.0
2022-09-01,Oregon,99.0
2022-09-01,Pennsylvania,394.0
2022-09-01,Rhode Island,38.0
2022-09-01,South Carolina,177.0
2022-09-01,South Dakota,18.0
2022-09-01,Tennessee,336.0
2022-09-01,Texas,493.0
2022-09-01,Utah,62.0
2022-09-01,Vermont,19.0
2022-09-01,Virginia,212.0
2022-09-01,Washington,206.0
2022-09-01,West Virginia,92.0
2022-09-01,Wisconsin,132.0
2022-09-01,Wyoming,14.0
2022-10-01,Alabama,143.0
2022-10-01,Alaska,25.0
2022-10-01,Arizona,219.0
2022-10-01,Arkansas,56.0
2022-10-01,California,891.0
2022-10-01,Colorado,155.0
2022-10-01,Connecticut,146.0
2022-10-01,Delaware,41.0
2022-10-01,District of Columbia,45.0
2022-10-01,Florida,647.0
2022-10-01,Georgia,217.0
2022-10-01,Hawaii,20.0
2022-10-01,Idaho,26.0
2022-10-01,Illinois,316.0
2022-10-01,Indiana,249.0
2022-10-01,Iowa,47.0
2022-10-01,Kansas,49.0
2022-10-01,Kentucky,206.0
2022-10-01,Louisiana,178.0
2022-10-01,Maine,62.0
2022-10-01,Maryland,215.0
2022-10-01,Massachusetts,255.0
2022-10-01,Michigan,279.0
2022-10-01,Minnesota,133.0
2022-10-01,Mississippi,67.0
2022-10-01,Missouri,190.0
2022-10-01,Montana,16.0
2022-10-01,Nebraska,19.0
2022-10-01,Nevada,77.0
2022-10-01,New Hampshire,37.0
2022-10-01,New Jersey,264.0
2022-10-01,New Mexico,89.0
2022-10-01,New York,560.0
2022-10-01,North Carolina,366.0
2022-10-01,North Dakota,10.0
2022-10-01,Ohio,477.0
2022-10-01,Oklahoma,110.0
2022-10-01,Oregon,112.0
2022-10-01,Pennsylvania,447.0
2022-10-01,Rhode Island,42.0
2022-10-01,South Carolina,176.0
2022-10-01,South Dakota,17.0
2022-10-01,Tennessee,332.0
2022-10-01,Texas,441.0
2022-10-01,Utah,42.0
2022-10-01,Vermont,25.0
2022-10-01,Virginia,210.0
2022-10-01,Washington,240.0
2022-10-01,West Virginia,124.0
2022-10-01,Wisconsin,134.0
2022-10-01,Wyoming,12.0
2022-11-01,Alabama,110.0
2022-11-01,Alaska,21.0
2022-11-01,Arizona,201.0
2022-11-01,Arkansas,47.0
2022-11-01,California,865.0
2022-11-01,Colorado,167.0
2022-11-01,Connecticut,130.0
2022-11-01,Delaware,39.0
2022-11-01,District of Columbia,37.0
2022-11-01,Florida,576.0
2022-11-01,Georgia,237.0
2022-11-01,Hawaii,24.0
2022-11-01,Idaho,29.0
2022-11-01,Illinois,372.0
2022-11-01,Indiana,201.0
2022-11-01,Iowa,40.0
2022-11-01,Kansas,76.0
2022-11-01,Kentucky,211.0
2022-11-01,Louisiana,178.0
2022-11-01,Maine,67.0
2022-11-01,Maryland,255.0
2022-11-01,Massachusetts,209.0
2022-11-01,Michigan,282.0
2022-11-01,Minnesota,133.0
2022-11-01,Mississippi,44.0
2022-11-01,Missouri,172.0
2022-11-01,Montana,20.0
2022-11-01,Nebraska,19.0
2022-11-01,Nevada,94.0
2022-11-01,New Hampshire,48.0
2022-11-01,New Jersey,230.0
2022-11-01,New Mexico,88.0
2022-11-01,New York,566.0
2022-11-01,North Carolina,356.0
2022-11-01,North Dakota,12.0
2022-11-01,Ohio,442.0
2022-11-01,Oklahoma,102.0
2022-11-01,Oregon,132.0
2022-11-01,Pennsylvania,418.0
2022-11-01,Rhode Island,35.0
2022-11-01,South Carolina,201.0
2022-11-01,South Dakota,16.0
2022-11-01,Tennessee,333.0
2022-11-01,Texas,412.0
2022-11-01,Utah,60.0
2022-11-01,Vermont,19.0
2022-11-01,Virginia,199.0
2022-11-01,Washington,268.0
2022-11-01,West Virginia,103.0
2022-11-01,Wisconsin,124.0
2022-11-01,Wyoming,14.0
2022-12-01,Alabama,120.0
2022-12-01,Alaska,33.0
2022-12-01,Arizona,223.0
2022-12-01,Arkansas,48.0
2022-12-01,California,929.0
2022-12-01,Colorado,179.0
2022-12-01,Connecticut,125.0
2022-12-01,Delaware,49.0
2022-12-01,District of Columbia,37.0
2022-12-01,Florida,599.0
2022-12-01,Georgia,219.0
2022-12-01,Hawaii,24.0
2022-12-01,Idaho,43.0
2022-12-01,Illinois,361.0
2022-12-01,Indiana,213.0
2022-12-01,Iowa,33.0
2022-12-01,Kansas,79.0
2022-12-01,Kentucky,184.0
2022-12-01,Louisiana,211.0
2022-12-01,Maine,73.0
2022-12-01,Maryland,256.0
2022-12-01,Massachusetts,224.0
2022-12-01,Michigan,254.0
2022-12-01,Minnesota,145.0
2022-12-01,Mississippi,72.0
2022-12-01,Missouri,200.0
2022-12-01,Montana,15.0
2022-12-01,Nebraska,21.0
2022-12-01,Nevada,83.0
2022-12-01,New Hampshire,39.0
2022-12-01,New Jersey,245.0
2022-12-01,New Mexico,102.0
2022-12-01,New York,576.0
2022-12-01,North Carolina,372.0
2022-12-01,North Dakota,19.0
2022-12-01,Ohio,473.0
2022-12-01,Oklahoma,117.0
2022-12-01,Oregon,175.0
2022-12-01,Pennsylvania,486.0
2022-12-01,Rhode Island,38.0
2022-12-01,South Carolina,221.0
2022-12-01,South Dakota,15.0
2022-12-01,Tennessee,367.0
2022-12-01,Texas,500.0
2022-12-01,Utah,61.0
2022-12-01,Vermont,32.0
2022-12-01,Virginia,225.0
2022-12-01,Washington,337.0
2022-12-01,West Virginia,123.0
2022-12-01,Wisconsin,151.0
2022-12-01,Wyoming,13.0
2023-01-01,Alabama,140.0
2023-01-01,Alaska,36.0
2023-01-01,Arizona,219.0
2023-01-01,Arkansas,40.0
2023-01-01,California,1065.0
2023-01-01,Colorado,151.0
2023-01-01,Connecticut,114.0
2023-01-01,Delaware,57.0
2023-01-01,District of Columbia,38.0
2023-01-01,Florida,634.0
2023-01-01,Georgia,231.0
2023-01-01,Hawaii,15.0
2023-01-01,Idaho,30.0
2023-01-01,Illinois,305.0
2023-01-01,Indiana,216.0
2023-01-01,Iowa,37.0
2023-01-01,Kansas,70.0
2023-01-01,Kentucky,180.0
2023-01-01,Louisiana,189.0
2023-01-01,Maine,58.0
2023-01-01,Maryland,218.0
2023-01-01,Massachusetts,230.0
2023-01-01,Michigan,295.0
2023-01-01,Minnesota,127.0
2023-01-01,Mississippi,64.0
2023-01-01,Missouri,181.0
2023-01-01,Montana,18.0
2023-01-01,Nebraska,16.0
2023-01-01,Nevada,82.0
2023-01-01,New Hampshire,41.0
2023-01-01,New Jersey,222.0
2023-01-01,New Mexico,93.0
2023-01-01,New York,581.0
2023-01-01,North Carolina,376.0
2023-01-01,North Dakota,16.0
2023-01-01,Ohio,433.0
2023-01-01,Oklahoma,111.0
2023-01-01,Oregon,138.0
2023-01-01,Pennsylvania,458.0
2023-01-01,Rhode Island,45.0
2023-01-01,South Carolina,189.0
2023-01-01,South Dakota,14.0
2023-01-01,Tennessee,304.0
2023-01-01,Texas,478.0
2023-01-01,Utah,77.0
2023-01-01,Vermont,21.0
2023-01-01,Virginia,233.0
2023-01-01,Washington,309.0
2023-01-01,West Virginia,110.0
2023-01-01,Wisconsin,167.0
2023-01-01,Wyoming,13.0
2023-02-01,Alabama,135.0
2023-02-01,Alaska,27.0
2023-02-01,Arizona,197.0
2023-02-01,Arkansas,50.0
2023-02-01,California,904.0
2023-02-01,Colorado,145.0
2023-02-01,Connecticut,127.0
2023-02-01,Delaware,44.0
2023-02-01,District of Columbia,35.0
2023-02-01,Florida,592.0
2023-02-01,Georgia,205.0
2023-02-01,Hawaii,24.0
2023-02-01,Idaho,40.0
2023-02-01,Illinois,295.0
2023-02-01,Indiana,192.0
2023-02-01,Iowa,40.0
2023-02-01,Kansas,52.0
2023-02-01,Kentucky,193.0
2023-02-01,Louisiana,180.0
2023-02-01,Maine,53.0
2023-02-01,Maryland,200.0
2023-02-01,Massachusetts,191.0
2023-02-01,Michigan,248.0
2023-02-01,Minnesota,103.0
2023-02-01,Mississippi,54.0
2023-02-01,Missouri,173.0
2023-02-01,Montana,16.0
2023-02-01,Nebraska,15.0
2023-02-01,Nevada,86.0
2023-02-01,New Hampshire,43.0
2023-02-01,New Jersey,225.0
2023-02-01,New Mexico,64.0
2023-02-01,New York,496.0
2023-02-01,North Carolina,344.0
2023-02-01,North Dakota,10.0
2023-02-01,Ohio,423.0
2023-02-01,Oklahoma,124.0
2023-02-01,Oregon,121.0
2023-02-01,Pennsylvania,410.0
2023-02-01,Rhode Island,34.0
2023-02-01,South Carolina,186.0
2023-02-01,South Dakota,13.0
2023-02-01,Tennessee,302.0
2023-02-01,Texas,469.0
2023-02-01,Utah,58.0
2023-02-01,Vermont,24.0
2023-02-01,Virginia,209.0
2023-02-01,Washington,234.0
2023-02-01,West Virginia,98.0
2023-02-01,Wisconsin,125.0
2023-02-01,Wyoming,10.0
2023-03-01,Alabama,149.0
2023-03-01,Alaska,18.0
2023-03-01,Arizona,228.0
2023-03-01,Arkansas,47.0
2023-03-01,California,1064.0
2023-03-01,Colorado,138.0
2023-03-01,Connecticut,104.0
2023-03-01,Delaware,48.0
2023-03-01,District of Columbia,41.0
2023-03-01,Florida,611.0
2023-03-01,Georgia,273.0
2023-03-01,Hawaii,24.0
2023-03-01,Idaho,36.0
2023-03-01,Illinois,346.0
2023-03-01,Indiana,202.0
2023-03-01,Iowa,44.0
2023-03-01,Kansas,65.0
2023-03-01,Kentucky,195.0
2023-03-01,Louisiana,198.0
2023-03-01,Maine,46.0
2023-03-01,Maryland,209.0
2023-03-01,Massachusetts,215.0
2023-03-01,Michigan,286.0
2023-03-01,Minnesota,124.0
2023-03-01,Mississippi,61.0
2023-03-01,Missouri,219.0
2023-03-01,Montana,19.0
2023-03-01,Nebraska,14.0
2023-03-01,Nevada,136.0
2023-03-01,New Hampshire,48.0
2023-03-01,New Jersey,240.0
2023-03-01,New Mexico,88.0
2023-03-01,New York,541.0
2023-03-01,North Carolina,390.0
2023-03-01,North Dakota,10.0
2023-03-01,Ohio,428.0
2023-03-01,Oklahoma,127.0
2023-03-01,Oregon,149.0
2023-03-01,Pennsylvania,447.0
2023-03-01,Rhode Island,37.0
2023-03-01,South Carolina,229.0
2023-03-01,South Dakota,12.0
2023-03-01,Tennessee,357.0
2023-03-01,Texas,513.0
2023-03-01,Utah,50.0
2023-03-01,Vermont,18.0
2023-03-01,Virginia,242.0
2023-03-01,Washington,312.0
2023-03-01,West Virginia,136.0
2023-03-01,Wisconsin,172.0
2023-03-01,Wyoming,16.0
2023-04-01,Alabama,119.0
2023-04-01,Alaska,34.0
2023-04-01,Arizona,223.0
2023-04-01,Arkansas,54.0
2023-04-01,California,998.0
2023-04-01,Colorado,164.0
2023-04-01,Connecticut,109.0
2023-04-01,Delaware,47.0
2023-04-01,District of Columbia,31.0
2023-04-01,Florida,624.0
2023-04-01,Georgia,233.0
2023-04-01,Hawaii,30.0
2023-04-01,Idaho,34.0
2023-04-01,Illinois,314.0
2023-04-01,Indiana,199.0
2023-04-01,Iowa,43.0
2023-04-01,Kansas,51.0
2023-04-01,Kentucky,199.0
2023-04-01,Louisiana,191.0
2023-04-01,Maine,68.0
2023-04-01,Maryland,228.0
2023-04-01,Massachusetts,184.0
2023-04-01,Michigan,275.0
2023-04-01,Minnesota,123.0
2023-04-01,Mississippi,60.0
2023-04-01,Missouri,176.0
2023-04-01,Montana,11.0
2023-04-01,Nebraska,16.0
2023-04-01,Nevada,118.0
2023-04-01,New Hampshire,34.0
2023-04-01,New Jersey,254.0
2023-04-01,New Mexico,93.0
2023-04-01,New York,614.0
2023-04-01,North Carolina,371.0
2023-04-01,North Dakota,10.0
2023-04-01,Ohio,459.0
2023-04-01,Oklahoma,107.0
2023-04-01,Oregon,142.0
2023-04-01,Pennsylvania,428.0
2023-04-01,Rhode Island,38.0
2023-04-01,South Carolina,180.0
2023-04-01,South Dakota,12.5
2023-04-01,Tennessee,317.0
2023-04-01,Texas,478.0
2023-04-01,Utah,63.0
2023-04-01,Vermont,34.0
2023-04-01,Virginia,212.0
2023-04-01,Washington,315.0
2023-04-01,West Virginia,124.0
2023-04-01,Wisconsin,167.0
2023-04-01,Wyoming,13.0
2023-05-01,Alabama,161.0
2023-05-01,Alaska,34.0
2023-05-01,Arizona,230.0
2023-05-01,Arkansas,52.0
2023-05-01,California,1084.0
2023-05-01,Colorado,179.0
2023-05-01,Connecticut,127.0
2023-05-01,Delaware,42.0
2023-05-01,District of Columbia,37.0
2023-05-01,Florida,614.0
2023-05-01,Georgia,248.0
2023-05-01,Hawaii,32.0
2023-05-01,Idaho,31.0
2023-05-01,Illinois,332.0
2023-05-01,Indiana,190.0
2023-05-01,Iowa,51.0
2023-05-01,Kansas,58.0
2023-05-01,Kentucky,202.0
2023-05-01,Louisiana,194.0
2023-05-01,Maine,50.0
2023-05-01,Maryland,219.0
2023-05-01,Massachusetts,241.0
2023-05-01,Michigan,244.0
2023-05-01,Minnesota,118.0
2023-05-01,Mississippi,58.0
2023-05-01,Missouri,178.0
2023-05-01,Montana,18.0
2023-05-01,Nebraska,16.0
2023-05-01,Nevada,87.0
2023-05-01,New Hampshire,39.0
2023-05-01,New Jersey,268.0
2023-05-01,New Mexico,89.0
2023-05-01,New York,556.0
2023-05-01,North Carolina,418.0
2023-05-01,North Dakota,13.0
2023-05-01,Ohio,424.0
2023-05-01,Oklahoma,135.0
2023-05-01,Oregon,140.0
2023-05-01,Pennsylvania,478.0
2023-05-01,Rhode Island,37.0
2023-05-01,South Carolina,209.0
2023-05-01,South Dakota,13.0
2023-05-01,Tennessee,322.0
2023-05-01,Texas,493.0
2023-05-01,Utah,53.0
2023-05-01,Vermont,14.0
2023-05-01,Virginia,236.0
2023-05-01,Washington,301.0
2023-05-01,West Virginia,124.0
2023-05-01,Wisconsin,172.0
2023-05-01,Wyoming,13.0
2023-06-01,Alabama,142.0
2023-06-01,Alaska,30.0
2023-06-01,Arizona,194.0
2023-06-01,Arkansas,42.0
2023-06-01,California,946.0
2023-06-01,Colorado,159.0
2023-06-01,Connecticut,107.0
2023-06-01,Delaware,46.0
2023-06-01,District of Columbia,36.0
2023-06-01,Florida,607.0
2023-06-01,Georgia,215.0
2023-06-01,Hawaii,39.0
2023-06-01,Idaho,35.0
2023-06-01,Illinois,297.0
2023-06-01,Indiana,175.0
2023-06-01,Iowa,45.0
2023-06-01,Kansas,69.0
2023-06-01,Kentucky,167.0
2023-06-01,Louisiana,209.0
2023-06-01,Maine,61.0
2023-06-01,Maryland,226.0
2023-06-01,Massachusetts,208.0
2023-06-01,Michigan,227.0
2023-06-01,Minnesota,129.0
2023-06-01,Mississippi,59.0
2023-06-01,Missouri,160.0
2023-06-01,Montana,21.0
2023-06-01,Nebraska,14.0
2023-06-01,Nevada,94.0
2023-06-01,New Hampshire,38.0
2023-06-01,New Jersey,244.0
2023-06-01,New Mexico,110.0
2023-06-01,New York,559.0
2023-06-01,North Carolina,332.0
2023-06-01,North Dakota,15.0
2023-06-01,Ohio,406.0
2023-06-01,Oklahoma,89.0
2023-06-01,Oregon,161.0
2023-06-01,Pennsylvania,400.0
2023-06-01,Rhode Island,32.0
2023-06-01,South Carolina,212.0
2023-06-01,South Dakota,13.0
2023-06-01,Tennessee,303.0
2023-06-01,Texas,495.0
2023-06-01,Utah,74.0
2023-06-01,Vermont,17.0
2023-06-01,Virginia,243.0
2023-06-01,Washington,289.0
2023-06-01,West Virginia,109.0
2023-06-01,Wisconsin,160.0
2023-06-01,Wyoming,10.0
2023-07-01,Alabama,159.0
2023-07-01,Alaska,21.0
2023-07-01,Arizona,379.0
2023-07-01,Arkansas,48.0
2023-07-01,California,1123.0
2023-07-01,Colorado,164.0
2023-07-01,Connecticut,120.0
2023-07-01,Delaware,55.0
2023-07-01,District of Columbia,34.0
2023-07-01,Florida,673.0
2023-07-01,Georgia,209.0
2023-07-01,Hawaii,33.0
2023-07-01,Idaho,30.0
2023-07-01,Illinois,259.0
2023-07-01,Indiana,217.0
2023-07-01,Iowa,47.0
2023-07-01,Kansas,56.0
2023-07-01,Kentucky,166.0
2023-07-01,Louisiana,196.0
2023-07-01,Maine,51.0
2023-07-01,Maryland,223.0
2023-07-01,Massachusetts,202.0
2023-07-01,Michigan,252.0
2023-07-01,Minnesota,111.0
2023-07-01,Mississippi,58.0
2023-07-01,Missouri,151.0
2023-07-01,Montana,15.0
2023-07-01,Nebraska,23.0
2023-07-01,Nevada,154.0
2023-07-01,New Hampshire,41.0
2023-07-01,New Jersey,250.0
2023-07-01,New Mexico,106.0
2023-07-01,New York,522.0
2023-07-01,North Carolina,274.0
2023-07-01,North Dakota,10.0
2023-07-01,Ohio,439.0
2023-07-01,Oklahoma,105.0
2023-07-01,Oregon,190.0
2023-07-01,Pennsylvania,427.0
2023-07-01,Rhode Island,36.0
2023-07-01,South Carolina,180.0
2023-07-01,South Dakota,13.0
2023-07-01,Tennessee,270.0
2023-07-01,Texas,543.0
2023-07-01,Utah,42.0
2023-07-01,Vermont,30.0
2023-07-01,Virginia,222.0
2023-07-01,Washington,327.0
2023-07-01,West Virginia,122.0
2023-07-01,Wisconsin,172.0
2023-07-01,Wyoming,11.0
2023-08-01,Alabama,127.0
2023-08-01,Alaska,32.0
2023-08-01,Arizona,274.0
2023-08-01,Arkansas,56.0
2023-08-01,California,1010.0
2023-08-01,Colorado,168.0
2023-08-01,Connecticut,116.0
2023-08-01,Delaware,45.0
2023-08-01,District of Columbia,46.0
2023-08-01,Florida,626.0
2023-08-01,Georgia,221.0
2023-08-01,Hawaii,43.0
2023-08-01,Idaho,27.0
2023-08-01,Illinois,312.0
2023-08-01,Indiana,211.0
2023-08-01,Iowa,38.0
2023-08-01,Kansas,57.0
2023-08-01,Kentucky,181.0
2023-08-01,Louisiana,215.0
2023-08-01,Maine,40.0
2023-08-01,Maryland,205.0
2023-08-01,Massachusetts,211.0
2023-08-01,Michigan,251.0
2023-08-01,Minnesota,118.0
2023-08-01,Mississippi,69.0
2023-08-01,Missouri,182.0
2023-08-01,Montana,13.0
2023-08-01,Nebraska,17.0
2023-08-01,Nevada,130.0
2023-08-01,New Hampshire,38.0
2023-08-01,New Jersey,244.0
2023-08-01,New Mexico,91.0
2023-08-01,New York,580.0
2023-08-01,North Carolina,281.0
2023-08-01,North Dakota,15.0
2023-08-01,Ohio,431.0
2023-08-01,Oklahoma,101.0
2023-08-01,Oregon,170.0
2023-08-01,Pennsylvania,370.0
2023-08-01,Rhode Island,27.0
2023-08-01,South Carolina,179.0
2023-08-01,South Dakota,13.0
2023-08-01,Tennessee,328.0
2023-08-01,Texas,598.0
2023-08-01,Utah,55.0
2023-08-01,Vermont,26.0
2023-08-01,Virginia,213.0
2023-08-01,Washington,282.0
2023-08-01,West Virginia,121.0
2023-08-01,Wisconsin,148.0
2023-08-01,Wyoming,12.0
2023-09-01,Alabama,122.0
2023-09-01,Alaska,34.0
2023-09-01,Arizona,196.0
2023-09-01,Arkansas,40.0
2023-09-01,California,895.0
2023-09-01,Colorado,153.0
2023-09-01,Connecticut,110.0
2023-09-01,Delaware,37.0
2023-09-01,District of Columbia,35.0
2023-09-01,Florida,561.0
2023-09-01,Georgia,201.0
2023-09-01,Hawaii,25.0
2023-09-01,Idaho,31.0
2023-09-01,Illinois,272.0
2023-09-01,Indiana,174.0
2023-09-01,Iowa,40.0
2023-09-01,Kansas,56.0
2023-09-01,Kentucky,161.0
2023-09-01,Louisiana,182.0
2023-09-01,Maine,58.0
2023-09-01,Maryland,195.0
2023-09-01,Massachusetts,195.0
2023-09-01,Michigan,229.0
2023-09-01,Minnesota,117.0
2023-09-01,Mississippi,55.0
2023-09-01,Missouri,153.0
2023-09-01,Montana,11.0
2023-09-01,Nebraska,12.0
2023-09-01,Nevada,110.0
2023-09-01,New Hampshire,44.0
2023-09-01,New Jersey,197.0
2023-09-01,New Mexico,70.0
2023-09-01,New York,463.0
2023-09-01,North Carolina,236.0
2023-09-01,North Dakota,12.5
2023-09-01,Ohio,352.0
2023-09-01,Oklahoma,101.0
2023-09-01,Oregon,152.0
2023-09-01,Pennsylvania,343.0
2023-09-01,Rhode Island,35.0
2023-09-01,South Carolina,158.0
2023-09-01,South Dakota,13.0
2023-09-01,Tennessee,311.0
2023-09-01,Texas,459.0
2023-09-01,Utah,64.0
2023-09-01,Vermont,19.0
2023-09-01,Virginia,181.0
2023-09-01,Washington,294.0
2023-09-01,West Virginia,107.0
2023-09-01,Wisconsin,134.0
2023-09-01,Wyoming,13.0
2023-10-01,Alabama,129.0
2023-10-01,Alaska,26.0
2023-10-01,Arizona,204.0
2023-10-01,Arkansas,42.0
2023-10-01,California,883.0
2023-10-01,Colorado,157.0
2023-10-01,Connecticut,89.0
2023-10-01,Delaware,33.0
2023-10-01,District of Columbia,34.0
2023-10-01,Florida,559.0
2023-10-01,Georgia,184.0
2023-10-01,Hawaii,15.0
2023-10-01,Idaho,37.0
2023-10-01,Illinois,290.0
2023-10-01,Indiana,178.0
2023-10-01,Iowa,23.0
2023-10-01,Kansas,55.0
2023-10-01,Kentucky,150.0
2023-10-01,Louisiana,158.0
2023-10-01,Maine,56.0
2023-10-01,Maryland,241.0
2023-10-01,Massachusetts,172.0
2023-10-01,Michigan,232.0
2023-10-01,Minnesota,105.0
2023-10-01,Mississippi,52.0
2023-10-01,Missouri,178.0
2023-10-01,Montana,23.0
2023-10-01,Nebraska,12.0
2023-10-01,Nevada,99.0
2023-10-01,New Hampshire,27.0
2023-10-01,New Jersey,219.0
2023-10-01,New Mexico,82.0
2023-10-01,New York,523.0
2023-10-01,North Carolina,184.0
2023-10-01,North Dakota,10.0
2023-10-01,Ohio,366.0
2023-10-01,Oklahoma,101.0
2023-10-01,Oregon,175.0
2023-10-01,Pennsylvania,397.0
2023-10-01,Rhode Island,29.0
2023-10-01,South Carolina,182.0
2023-10-01,South Dakota,13.0
2023-10-01,Tennessee,278.0
2023-10-01,Texas,423.0
2023-10-01,Utah,52.0
2023-10-01,Vermont,24.0
2023-10-01,Virginia,181.0
2023-10-01,Washington,272.0
2023-10-01,West Virginia,104.0
2023-10-01,Wisconsin,134.0
2023-10-01,Wyoming,11.0
2023-11-01,Alabama,121.0
2023-11-01,Alaska,34.0
2023-11-01,Arizona,203.0
2023-11-01,Arkansas,39.0
2023-11-01,California,807.0
2023-11-01,Colorado,183.0
2023-11-01,Connecticut,106.0
2023-11-01,Delaware,40.0
2023-11-01,District of Columbia,33.0
2023-11-01,Florida,495.0
2023-11-01,Georgia,214.0
2023-11-01,Hawaii,22.0
2023-11-01,Idaho,41.0
2023-11-01,Illinois,279.0
2023-11-01,Indiana,180.0
2023-11-01,Iowa,39.0
2023-11-01,Kansas,47.0
2023-11-01,Kentucky,144.0
2023-11-01,Louisiana,156.0
2023-11-01,Maine,52.0
2023-11-01,Maryland,210.0
